Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Кученева лечебный центр,Hospital,,,"7в Рысбек батыра, Тараз, KZ",42.905598,71.343656,Kazakhstan
Кыдыр-Ата диагностика,Hospital,,,"улица Мухтара Ауезова, Ынтымақ, 160501",40.753583,68.304134,Kazakhstan
Кызылжарская районная больница,Hospital,,,,54.774578,69.109109,Kazakhstan
Көпсалалы қалалық балалар ауруханасы,Hospital,,,"7Г Пацаев көшесі, Ақтөбе",50.297758,57.14836,Kazakhstan
Лаборатория И.В.Смолина,Hospital,,,,53.22383,63.626005,Kazakhstan
Лаборатория ОЛИМП,Hospital,,,,53.212863,63.637013,Kazakhstan
Лебяжинская центральная районная больница,Hospital,,,,51.46514,77.789989,Kazakhstan
"Лечебный корпус ОК ""Сункар""",Hospital,,,,52.91025,69.104808,Kazakhstan
Лор клиника,Hospital,,,,50.408389,80.253902,Kazakhstan
М. Оспанов атындағы БҚММУ медициналық орталығы,Hospital,,,,50.285735,57.053537,Kazakhstan
МДС Сервис,Hospital,+71712567778,,,51.15391,71.436516,Kazakhstan
МСЧ №2,Hospital,,,,49.960118,82.602225,Kazakhstan
"МЦ ""Онури""",Hospital,,,,42.883829,71.351645,Kazakhstan
МЦ Мирас,Hospital,,,,52.554067,62.495941,Kazakhstan
Макажанова - Административный корпус,Hospital,,,,49.80723,73.063495,Kazakhstan
Мамандандырылған емдеу-профилактикалық кәсіпорын,Hospital,,,,50.287863,57.058653,Kazakhstan
Мартукская районная больница,Hospital,,,,50.748978,56.483953,Kazakhstan
Махамбетская центральная районная больница,Hospital,,,,47.663185,51.579207,Kazakhstan
Мақат аудандық орталық ауруханасы,Hospital,87123931605,,,47.6506,53.342533,Kazakhstan
Медгородок,Hospital,,,,43.632424,51.185973,Kazakhstan
Медецинский вытрезвитель,Hospital,,,улица Маншук Маметовой,45.02269,78.363038,Kazakhstan
Медикал Медцентр,Hospital,,,,42.479651,69.417517,Kazakhstan
Медикал Форте,Hospital,,,,54.89736,69.153428,Kazakhstan
Медикалық Орталық,Hospital,,,,43.231855,76.91419,Kazakhstan
Медикер,Hospital,,,"3А 5А микрорайон, Аксай",51.166086,53.039276,Kazakhstan
Медикер,Hospital,,,"1/3 улица Цвилинга, Аксай, 090300",51.16245,53.020039,Kazakhstan
"Медицинский Центр ""Здоровый позвоночник""",Hospital,266161 87778266161,pozvonki@mail.kz,14 улица Чкалова,53.180845,63.605964,Kazakhstan
Медицинский Центр КГУ,Hospital,,,Абай даңғылы,53.188934,63.612746,Kazakhstan
"Медицинский центр ""Казахмыс""",Hospital,,,"34 проспект Алашахана, Жезказган",47.817492,67.687936,Kazakhstan
Медицинский центр «Vita»,Hospital,,,,50.342735,83.511968,Kazakhstan
Медпункт,Hospital,,,"71/4 Әл-Фараби даңғылы, Алматы, KZ",43.218159,76.923979,Kazakhstan
Медцентр,Hospital,,,Приозерск,46.035918,73.675578,Kazakhstan
"Медцентр ""Достык""",Hospital,,,,51.190191,71.480356,Kazakhstan
Медқалашық,Hospital,,,,52.960111,63.141615,Kazakhstan
Мейірім медцентр,Hospital,,,"33 Пушкина, Тараз, KZ",42.904825,71.385778,Kazakhstan
Мендыкаринская ЦРБ,Hospital,,,,53.812985,64.16843,Kazakhstan
Мерей,Hospital,,,"139 проспект Бухар-жырау, Караганда",49.778699,73.117321,Kazakhstan
Многопрофильная больница,Hospital,,,,45.004965,78.406142,Kazakhstan
Многопрофильная больница им. профессора Х. Ж. Макажанова,Hospital,,,,49.771435,73.14777,Kazakhstan
Многопрофильная больница № 1,Hospital,31-07-78,,22 Бирюзова улица,49.890361,73.202349,Kazakhstan
"Многопрофильная городская больница №1, акушерский блок",Hospital,,,,51.150091,71.454085,Kazakhstan
Многопрофильная городская детская больница №1,Hospital,,,,51.149015,71.455237,Kazakhstan
Многопрофильная областная больница №2,Hospital,,,,51.162835,71.496196,Kazakhstan
Многопрофильная областная детская больница,Hospital,,,"83 проспект Шахтёров, Караганда",49.797938,73.163114,Kazakhstan
Многопрофильной городской больницы №3,Hospital,+7 (7172) 39-46-41;+7 (7172) 93-34-02,,,51.184859,71.410186,Kazakhstan
"Многопрофильной городской больницы №3, акушерский блок",Hospital,+7 7172 395819;+7 7172 395739,pgastana@list.ru,,51.185204,71.413348,Kazakhstan
Многопрофильный медицинский центр,Hospital,,,"17 улица Манаса, KZ",51.161049,71.491611,Kazakhstan
Молтек поликлиника,Hospital,,,,41.46695,69.171644,Kazakhstan
Морг,Hospital,,,,46.834747,74.991403,Kazakhstan
Морг,Hospital,,,,49.959083,82.634564,Kazakhstan
Морг,Hospital,,,,44.993084,78.405775,Kazakhstan
Морг 1-й горбольницы,Hospital,,,,49.965123,82.620342,Kazakhstan
Музей апа медцентр,Hospital,,,"9 Карахан 1 переулок, Тараз",42.899496,71.383291,Kazakhstan
Мунайлинская ЦРБ,Hospital,,,,43.694161,51.295913,Kazakhstan
Мунайлинская ЦРБ,Hospital,,,,43.697749,51.303492,Kazakhstan
"НПМЛ ""Лабмедсервис""",Hospital,,,,50.316944,57.322244,Kazakhstan
Нагорненский Фельдшерский Пункт,Hospital,,,,50.640757,56.690662,Kazakhstan
Наркодиспансер,Hospital,,,Шымкент,42.335466,69.631479,Kazakhstan
Наркологический диспансер,Hospital,,,,46.865091,74.932957,Kazakhstan
Наркологический диспансер,Hospital,,,"34 улица Мангелик Ел, Семей, KZ",50.414685,80.261394,Kazakhstan
Наркологический диспансер,Hospital,,,"42а Кошеней, Тараз",42.906697,71.396949,Kazakhstan
Наркологический диспансер,Hospital,,,"42 Кошеней, Тараз",42.906342,71.396979,Kazakhstan
Наркологический центр КГКП,Hospital,,,"35 улица Муканова, Караганда",49.769667,73.148629,Kazakhstan
Наурзумская центральная районная больница,Hospital,,,"43 улица Абая, Караменды",51.65881,64.217795,Kazakhstan
"Научо-диагностический центр ""Тау""",Hospital,,,"66Б Гагарин даңғылы, Алматы",43.244975,76.894255,Kazakhstan
Нац. центр гигиены труда и проф заболеваний,Hospital,,,,49.817952,73.100761,Kazakhstan
Национальный научный медицинский центр,Hospital,,,,51.14904,71.495199,Kazakhstan
Национальный научный центр хирургии им. А.Н. Сызганова,Hospital,,,,43.264698,76.938804,Kazakhstan
Нейрореабилитационный центр Луч,Hospital,,,"34/3 проспект Строителей, Караганда",49.779062,73.129191,Kazakhstan
Новая больница,Hospital,,,,53.948683,71.405107,Kazakhstan
Нуга Бест,Hospital,,,,41.451734,69.166613,Kazakhstan
Нур-Авиценум Медицинский центр,Hospital,,,"224 улица Ескельды би, KZ",44.993065,78.401575,Kazakhstan
Нурмед Мед Район Оралман,Hospital,,,Туркестан,43.318462,68.309517,Kazakhstan
ОАК диспансері,Hospital,,,,50.466045,80.299538,Kazakhstan
ОГКП обл центр мед помощи ветеранам войны,Hospital,,,,49.806917,73.064256,Kazakhstan
ОИКБ - 2-е отделение,Hospital,,,,49.81038,73.06071,Kazakhstan
ОИКБ - 6-е отделение - Реанимационное,Hospital,,,,49.810287,73.06123,Kazakhstan
ОЛимп Клинника Муканов,Hospital,,,,43.520422,68.506253,Kazakhstan
Обл детский психоневрологический диспансер,Hospital,,,"1 Рыскулова улица, Караганда",49.768448,73.150655,Kazakhstan
Обл кардиохирургический центр,Hospital,,,,49.808065,73.064309,Kazakhstan
Обл онкологический центр,Hospital,,,,49.817252,73.093647,Kazakhstan
Обласной нако диспанчер,Hospital,,,,51.232625,51.422124,Kazakhstan
Областная больница,Hospital,,,,49.958974,82.633044,Kazakhstan
Областная больница,Hospital,,,"1Е Сеченова, KZ",50.44176,80.253146,Kazakhstan
Областная больница,Hospital,,,"1/1 Сеченова, Семей, KZ",50.441587,80.253174,Kazakhstan
Областная больница,Hospital,,,,54.874991,69.126259,Kazakhstan
Областная больница,Hospital,,,"83 улица Демченко, 050019",43.28285,76.990859,Kazakhstan
Областная больница,Hospital,,,"283 улица Ескельды би, KZ",44.992418,78.404822,Kazakhstan
Областная больница г. Семей,Hospital,,,,50.441364,80.250798,Kazakhstan
Областная больница №2,Hospital,,,,47.119988,51.878102,Kazakhstan
Областная детская больница,Hospital,,,26 Пушкина,42.905133,71.387237,Kazakhstan
Областная детская больница,Hospital,,,,54.867857,69.118145,Kazakhstan
Областная детская больница,Hospital,,,25/1 Амангельды,44.773062,65.539114,Kazakhstan
Областная инфекционная больница,Hospital,,,,52.250732,76.965843,Kazakhstan
Областная клиническая больница,Hospital,+7(7212)43-07-43,okb@karaganda.kz,,49.813583,73.085569,Kazakhstan
Областная клиническая больница,Hospital,,,,51.199035,51.384563,Kazakhstan
Областная клиническая больница,Hospital,+7 (7252) 53 51 76,,4 улица Майлы Кожа,42.314262,69.604029,Kazakhstan
Областная наркологическая организация,Hospital,,,,49.797389,72.830906,Kazakhstan
Областной Врачебно-физкультурный диспансер,Hospital,,,KZ,45.020291,78.373273,Kazakhstan
Областной кардиологический центр,Hospital,,,,44.993508,78.401515,Kazakhstan
Областной кардиологический центр,Hospital,,,1 улица Луначарского,52.275698,76.934601,Kazakhstan
Областной кожно-венерологический диспансер,Hospital,,,,54.862723,69.152791,Kazakhstan
Областной наркологический диспансер,Hospital,,,,45.011243,78.383475,Kazakhstan
Областной наркологический диспансер,Hospital,,,,51.232224,51.465678,Kazakhstan
Областной онкодиспансер,Hospital,,,,53.231545,63.676038,Kazakhstan
Областной онкологический диспансер,Hospital,,,,51.231722,51.419776,Kazakhstan
Областной онкологический диспансер,Hospital,,,"85 Улица Ахмета Байтурсынова, Шымкент, KZ",42.344545,69.60274,Kazakhstan
Областной перинатальный центр,Hospital,,,,49.807916,73.056943,Kazakhstan
Областной перинатальный центр,Hospital,+7 7112 266397,,,51.200314,51.384533,Kazakhstan
Областной перинатальный центр,Hospital,,,"2Б Крупской, Тараз, KZ",42.917647,71.356551,Kazakhstan
Областной перинатальный центр №1,Hospital,,,142А улица Гани Иляева,42.314985,69.619637,Kazakhstan
Областной перинатальный центр №3,Hospital,,,"Т.Нышанов улица, Туркестан",43.301024,68.231699,Kazakhstan
Областной противотуберкулезный диспансер,Hospital,,,,49.867806,73.011238,Kazakhstan
Областной противотуберкулезный диспансер,Hospital,,,Чёрная речка,47.160778,51.833841,Kazakhstan
Областной противотуберкулезный диспансер,Hospital,,,9/7 1а микрорайон,43.631899,51.187514,Kazakhstan
Областной противотуберкулезный диспансер,Hospital,,,,45.046338,78.357907,Kazakhstan
Областной противотуберкулёзный диспансер,Hospital,+7 7152 538116,,,54.917222,69.154957,Kazakhstan
Областной психоневрологический диспансер,Hospital,,,1А проспект Каныша Сатпаева,49.892553,82.623014,Kazakhstan
Областной психоневрологический диспансер,Hospital,,,,52.247985,76.968107,Kazakhstan
Областной родильный дом,Hospital,,,,47.100554,51.891137,Kazakhstan
Областной тубдиспансер,Hospital,,,5 Баймағамбетов көшесі,53.191226,63.607146,Kazakhstan
Областной центр по профилактике СПИДа,Hospital,,,,52.045157,76.925309,Kazakhstan
Областной эндокринологический центр,Hospital,,,,42.335797,69.556586,Kazakhstan
Облыстық аурухана,Hospital,,,,53.223689,63.629999,Kazakhstan
Облыстық аурухана,Hospital,,,,42.899595,71.372329,Kazakhstan
Облыстық балалар клиникалық ауруханасы,Hospital,,,8 улица Ержанова,49.797512,73.087112,Kazakhstan
Облыстық балалар клиникалық ауруханасы,Hospital,7 (7132) 57 76 77,aktobe_odkb@mail.ru,,50.292647,57.11376,Kazakhstan
Облыстық жедел медициналық жәрдем станциясы,Hospital,,,Ақтөбе,50.273882,57.147767,Kazakhstan
Облыстық клиникалық жұқпалы аурулар ауруханасы,Hospital,,,"43 Бейбітшілік даңғылы, Ақтөбе",50.315475,57.139809,Kazakhstan
Облыстық көпсалалы балалар ауруханасы,Hospital,,,"улица Хиуаз Доспановой, Зачаганск, 090009",51.184093,51.306736,Kazakhstan
Облыстық мәжбүрлеп емдеу наркологиялық ауруханасы,Hospital,,,,52.160479,72.739938,Kazakhstan
Облыстық мәжбүрлеп емдеу наркологиялық ауруханасы;Сілеті дәрігерлік амбулаториясы,Hospital,,,,52.16035,72.739648,Kazakhstan
Облыстық офтальмологиялық аурухана,Hospital,,,,42.322705,69.564927,Kazakhstan
Облыстық перинаталдық орталығы,Hospital,"+7 7152 42-18-95, +7 7152 42-18-97",,"233 улица Казахстанской правды, Петропавловск",54.888923,69.137975,Kazakhstan
Облыстық перинаталдық орталық,Hospital,,,,42.917548,71.356723,Kazakhstan
Облыстық психикалық денсаулық орталығы,Hospital,,,,51.239087,51.358081,Kazakhstan
Облыстық психикалық денсаулық орталығы,Hospital,,,,50.287432,57.057769,Kazakhstan
Облыстық психоневрологиялық диспансер,Hospital,,,,42.282083,69.564218,Kazakhstan
Облыстық туберкулезге қарсы диспансер,Hospital,,,51 улица Толе би,51.257297,51.403824,Kazakhstan
Облыстық физиопульмонология орталығы,Hospital,,,"54 Туктабаева, Семей, KZ",50.466006,80.299682,Kazakhstan
Облыстық физиопульмонология орталығы,Hospital,,,"55 Туктабаева, Семей, KZ",50.465108,80.300942,Kazakhstan
Облыстық қан орталығы,Hospital,,,7А проспект Нурсултана Назарбаева,53.302514,69.384224,Kazakhstan
Оздоровительный центр,Hospital,,,,49.811852,73.070088,Kazakhstan
Олимп,Hospital,,,,50.426112,80.241415,Kazakhstan
Олимп зертханасы,Hospital,,,23к2 улица Ержанова,49.794713,73.082382,Kazakhstan
ОнкоДиспасер,Hospital,,,"2 улица Кутжанова, Семей, 071407",50.426525,80.228201,Kazakhstan
Онкологический диспансер,Hospital,,,"133 к А Мұхтар Әуезов көшесі, Петропавловск",54.861026,69.136363,Kazakhstan
Онкологический диспансер,Hospital,,,1Б улица Акана-серэ,53.278286,69.356494,Kazakhstan
Онкологический центр,Hospital,,,,49.794568,73.061928,Kazakhstan
Онкологиялық аурухана,Hospital,,,,42.931681,71.390608,Kazakhstan
Орбита-Дент,Hospital,,,,43.198029,76.880406,Kazakhstan
Орталық аудандық аурухана,Hospital,+77233297330,,"20 улица Василия Шаламова, Усть-Таловка, KZ",50.552847,81.853655,Kazakhstan
Орталық аурухана,Hospital,,,,43.655553,73.749776,Kazakhstan
Орталық аурухана,Hospital,,,,43.037145,71.141566,Kazakhstan
Отделение терапии,Hospital,,,,41.458667,69.199199,Kazakhstan
Отделение травматологии,Hospital,,,,41.458418,69.199349,Kazakhstan
Офтальмологический Центр,Hospital,,,,50.434427,80.246221,Kazakhstan
ПСМП 1 Аксукент,Hospital,,,22 Суранши батыра,42.434059,69.822078,Kazakhstan
ПСМП Манкент,Hospital,,,,42.43149,69.856693,Kazakhstan
ПТШО клиникасы,Hospital,,,,46.305663,53.443446,Kazakhstan
Павлодар облыстық балалар ауруханасы,Hospital,,,51 2-я Южная улица,52.25135,76.967516,Kazakhstan
Павлодар облыстық онкологиялық диспансері,Hospital,,,57/3 Российская улица,52.295486,77.005839,Kazakhstan
Павлодар облыстық фтизиопульмонология орталығы,Hospital,,,275 улица Камзина,52.250312,76.988525,Kazakhstan
Павлодарская областная больница,Hospital,,,,52.291102,77.006789,Kazakhstan
Павлодарский областной перинатальный центр,Hospital,,,,52.263262,76.961716,Kazakhstan
Патологоанотомическое бюро,Hospital,,,"1/2 Сеченова, KZ",50.442819,80.254057,Kazakhstan
Первомайская врачебная амбулатория,Hospital,+7 (71641) 2 93 95,perv_sub@mail.ru,"7 улица Первомайская, Первомайка",51.293875,70.125559,Kazakhstan
Перитональный центр Городская Клиническая Больница №1,Hospital,,,,43.22943,76.801692,Kazakhstan
"Петропавловский филиал ""Республиканский протезно-ортопедический центр""",Hospital,,,"242 Нұрсұлтан Назарбаев көшесі, Петропавловск, 150009",54.889732,69.144354,Kazakhstan
Поликилиника ЦРБ,Hospital,,,,41.458113,69.198705,Kazakhstan
Поликлиника,Hospital,,,,49.812775,73.071046,Kazakhstan
Поликлиника,Hospital,,,,49.945266,82.618183,Kazakhstan
Поликлиника,Hospital,,,,43.312795,77.098991,Kazakhstan
Поликлиника,Hospital,,,,43.197269,76.881539,Kazakhstan
Поликлиника,Hospital,,,,43.176931,76.898112,Kazakhstan
Поликлиника,Hospital,,,,44.899664,78.241024,Kazakhstan
Поликлиника,Hospital,,,,49.572873,81.051609,Kazakhstan
Поликлиника,Hospital,,,,40.855764,68.491834,Kazakhstan
Поликлиника,Hospital,,,"7/2 улица Гапеева, Караганда",49.769275,73.157184,Kazakhstan
Поликлиника,Hospital,,,,43.362242,77.139179,Kazakhstan
Поликлиника,Hospital,,,Қордай,43.045409,74.69632,Kazakhstan
Поликлиника,Hospital,,,,46.965472,74.984301,Kazakhstan
Поликлиника «ФИТ»,Hospital,,,"15 Льва Толстого, 070013",49.946206,82.653785,Kazakhstan
Поликлиника Актобинского сельского округа,Hospital,,,"21 Ыбырая Алтынсарина, Лесбек батыр ауылы",41.08915,68.693936,Kazakhstan
Поликлиника МВД,Hospital,,,,43.244266,76.938504,Kazakhstan
Поликлиника Областного онкодиспансера,Hospital,+77142730322,onkodis@mail.ru,улица Каирбекова,53.232372,63.674588,Kazakhstan
Поликлиника ПНД,Hospital,,,улица Жабаева,45.009106,78.3831,Kazakhstan
Поликлиника № 1,Hospital,,,151Б 1 Мамыр көшесі,53.224165,63.628965,Kazakhstan
Поликлиника № 16,Hospital,,,,43.220181,76.865571,Kazakhstan
Поликлиника № 2,Hospital,+7 (7142) 50-50-76,,56 Хакімжанова көшесі,53.198399,63.618489,Kazakhstan
Поликлиника № 3,Hospital,,,21 проспект Кобланды батыра,53.242356,63.674266,Kazakhstan
Поликлиника № 4,Hospital,,,6а 9 микрорайон,53.184905,63.604583,Kazakhstan
Поликлиника №1,Hospital,,,,53.215348,63.620351,Kazakhstan
Поликлиника №1,Hospital,,,,54.861559,69.133668,Kazakhstan
Поликлиника №2,Hospital,,,"27 Байтурсынова, Семей, KZ",50.387967,80.237168,Kazakhstan
Поликлиника №3,Hospital,,,,42.901397,71.361024,Kazakhstan
Поликлиника №3,Hospital,,,7А Кизатов көшесі,54.919807,69.142723,Kazakhstan
Поликлиника №3,Hospital,,,7 Кизатов көшесі,54.919386,69.141834,Kazakhstan
Поликлиника №6,Hospital,,,"111 Абай даңғылы, Қостанай, 110000",53.203069,63.625847,Kazakhstan
Поликлиника №7,Hospital,,,,42.281693,69.633068,Kazakhstan
Полиция департаментінің Емханасы бар госпиталі,Hospital,,,,50.28204,57.221093,Kazakhstan
Почечный центр,Hospital,,,"1/2 Сеченова, KZ",50.441595,80.254575,Kazakhstan
Приемный Покой,Hospital,,,,49.890164,57.324912,Kazakhstan
Противотуберкулезная больница,Hospital,,,,46.958872,53.921564,Kazakhstan
Противотуберкулезный диспансер,Hospital,,,,46.836279,74.993581,Kazakhstan
Противотуберкулезный диспансер,Hospital,31-347,,98 улица Кенесары,53.542577,71.546291,Kazakhstan
Противотуберкулезный диспансер,Hospital,,,,51.161042,71.606993,Kazakhstan
Противотуберкулезный диспансер,Hospital,,,1А улица Вавилова,53.279233,69.356566,Kazakhstan
Противотуберкулезный диспансер,Hospital,,,,49.446059,57.39379,Kazakhstan
Противотуберкулезный диспансер,Hospital,,,,49.446311,57.393787,Kazakhstan
Противочумная станция,Hospital,,,,48.393804,51.64156,Kazakhstan
Противчумная станция,Hospital,,,,45.016873,78.360001,Kazakhstan
Профилакторий,Hospital,,,,52.184403,61.20766,Kazakhstan
"Профилакторий ""Шипагер""",Hospital,,,,49.89385,57.329553,Kazakhstan
Психбольница,Hospital,,,,43.513145,68.521947,Kazakhstan
Психдиспансер,Hospital,,,38 улица Абая,45.407242,79.924928,Kazakhstan
Психиатрическая больница,Hospital,,,,50.385945,81.086828,Kazakhstan
Психиатриялық аурухана,Hospital,,,"Казыбек би улица, Туркестан",43.312603,68.301341,Kazakhstan
Психо хроник,Hospital,,,,44.93298,65.371447,Kazakhstan
Психо-неврологический диспансер,Hospital,,,,50.342035,83.50847,Kazakhstan
Психоневрологический диспансер,Hospital,,,,49.816103,73.11064,Kazakhstan
Психоневрологический диспансер,Hospital,,,6 Рижская улица,54.877448,69.125159,Kazakhstan
Психоневрологический диспансер,Hospital,54-19-12,,"134 Амангелді көшесі, Қостанай",53.22208,63.631519,Kazakhstan
Психоневрологический дом-интернат,Hospital,,,,45.765589,62.098464,Kazakhstan
Психоневрологиялық диспансер,Hospital,,,улица Рустембекова,44.995778,78.369355,Kazakhstan
Райбольница,Hospital,,,,52.439864,61.739837,Kazakhstan
Райбольница,Hospital,,,,53.755152,62.038779,Kazakhstan
Районная больница,Hospital,,,,50.838674,72.176265,Kazakhstan
Районная больница,Hospital,,,,52.949616,70.227876,Kazakhstan
Районная больница,Hospital,,,,50.583577,70.032955,Kazakhstan
Районная больница,Hospital,8 (71641) 2-32-34,astr-crb@akmzdrav.kz,41 улица Ибрая Алтынсарина,51.527075,69.79507,Kazakhstan
Районная больница,Hospital,,,,51.10306,66.317554,Kazakhstan
Районная больница,Hospital,,,,52.899302,69.133052,Kazakhstan
Районная больница,Hospital,,,,53.342456,75.451183,Kazakhstan
Районная больница,Hospital,,,,48.312738,74.985254,Kazakhstan
Районная больница,Hospital,,,,51.91778,67.309402,Kazakhstan
Районная больница,Hospital,,,,43.602729,78.272273,Kazakhstan
Районная больница,Hospital,,,,52.383865,64.14093,Kazakhstan
Районная больница,Hospital,,,,40.856543,68.4906,Kazakhstan
Районная больница,Hospital,,,,43.316609,77.23012,Kazakhstan
Районная поликлиника,Hospital,,,"20в Сейфуллина, Тараз, KZ",42.877385,71.338108,Kazakhstan
Рахат,Hospital,,,"58А Абай даңғылы, Алматы, 050008",43.239492,76.909419,Kazakhstan
Региональный кожно-венерологический диспансер,Hospital,,,"187 улица Акын Сара, KZ",45.011587,78.381599,Kazakhstan
Региональный психоневрологический диспансер,Hospital,,,"138 улица Рустембекова, KZ",45.004783,78.366871,Kazakhstan
Рентгенологическое отделение,Hospital,,,,49.806115,73.091838,Kazakhstan
Реобилитационный центр (инсульт),Hospital,,,,44.935105,65.372208,Kazakhstan
Республикалық балаларды оңалту орталығы,Hospital,,,,51.120221,71.404949,Kazakhstan
Республиканский научно-практический центр психического здоровья,Hospital,,,200 Нурсултана Назарбаева \проспект,52.253804,76.969332,Kazakhstan
Республиканский центр электронного здравоохранения,Hospital,,,"Никита Савичев көшесі, Орал",51.19883,51.385202,Kazakhstan
Рецепт,Hospital,,,,42.306643,69.582662,Kazakhstan
Роддом,Hospital,,,,51.7166,75.29872,Kazakhstan
Роддом,Hospital,,,,41.458129,69.199607,Kazakhstan
Роддом,Hospital,,,,52.8232,70.751709,Kazakhstan
Роддом,Hospital,,,53/3 улица Абая,50.056879,72.9618,Kazakhstan
Роддом,Hospital,,,,42.360542,69.633227,Kazakhstan
Роддом,Hospital,,,,42.332102,69.628343,Kazakhstan
Роддом,Hospital,,,,42.825478,71.493583,Kazakhstan
Роддом,Hospital,,,Улица Амре Тлепова,42.904893,72.713742,Kazakhstan
Роддом,Hospital,,,Улица Амре Тлепова,42.904735,72.71357,Kazakhstan
Роддом,Hospital,,,,43.341896,52.860187,Kazakhstan
Родильный дом г. Шахтинск,Hospital,,,,49.711372,72.601465,Kazakhstan
Родильный дом №2,Hospital,,,"57 Берел, KZ",50.387464,80.239552,Kazakhstan
Ройонный Больница,Hospital,,,,47.080323,81.609431,Kazakhstan
Ростовская СВА,Hospital,,,,50.046726,72.681347,Kazakhstan
СВА,Hospital,,,,50.392749,80.234559,Kazakhstan
СВА,Hospital,,,,50.128616,82.520403,Kazakhstan
СВА Абильдинова,Hospital,,,,47.790798,67.683031,Kazakhstan
СВА №14,Hospital,,,,50.461171,80.212102,Kazakhstan
СВА №20,Hospital,,,"1 Кабельный пер., Семей, KZ",50.366939,80.25956,Kazakhstan
"СКОФ РГП на ПХВ ""Республиканский центр электронного здравоохранения"" МЗСР РК",Hospital,+77152333981,office@skof-rcez.kz,,54.857552,69.155117,Kazakhstan
СМП №12,Hospital,,,2 Б Индустриальная улица,43.319429,76.831765,Kazakhstan
СПИД центр,Hospital,,,,43.638012,51.179205,Kazakhstan
СПЭК,Hospital,,,,53.175778,63.68389,Kazakhstan
СЭН,Hospital,,,,46.837519,74.989371,Kazakhstan
СЭС,Hospital,,,,50.75307,78.539619,Kazakhstan
Санаторий,Hospital,,,,49.209001,50.280866,Kazakhstan
"Санаторий ""Уба""",Hospital,8 (72332) 7-41-10; 7-43-33,,"64 Центральная улица, 071400, KZ",50.528015,82.170303,Kazakhstan
Санаторий Жосалы,Hospital,,,,49.919462,74.811546,Kazakhstan
Санаторий НКУ КА СМС РК,Hospital,,,,52.001921,70.904423,Kazakhstan
Сандыктауская центральная районная больница,Hospital,,,,52.503481,68.731048,Kazakhstan
Санчасть,Hospital,,,,42.366533,69.495448,Kazakhstan
Санэпидстанция,Hospital,,,50/a 1 Микрорайон,43.301956,68.226163,Kazakhstan
Саран психоневрологиялық диспансері,Hospital,,,,49.819102,72.803972,Kazakhstan
Сарысу аудандық Орталық ауруханасы,Hospital,,,,43.55557,69.734701,Kazakhstan
Сатори,Hospital,,,,49.909043,73.085101,Kazakhstan
Сезым Медцентр,Hospital,,,"20 Салтанат микрорайон, Тараз, KZ",42.885234,71.350767,Kazakhstan
Сельская больница п. Доссор,Hospital,,,,47.538025,52.981852,Kazakhstan
Сельская больница с. Баршино,Hospital,,,,49.678831,69.53577,Kazakhstan
Сельская участковая больница,Hospital,,,,50.123216,73.162857,Kazakhstan
Сельский лазарет,Hospital,,,,43.683097,77.117592,Kazakhstan
Сельско-врачебная амбулатория,Hospital,,,,42.916047,71.481278,Kazakhstan
Семей темір жол ауруханасы,Hospital,,,"36 Карагайлы мкр., Семей, KZ",50.452806,80.239494,Kazakhstan
Семейная врачебная амбулатория №7,Hospital,,,,49.961174,82.602712,Kazakhstan
Скорая медицинская помощь,Hospital,,,"улица Скорая медицинская помощь, Кентау, KZ",43.515789,68.515282,Kazakhstan
Скорая помощь,Hospital,,,,54.902767,69.150152,Kazakhstan
Скорая помощь,Hospital,,,,50.627241,81.915979,Kazakhstan
Скорая помощь,Hospital,,,,44.899276,78.240455,Kazakhstan
Скорая помощь,Hospital,,,,49.572911,81.051035,Kazakhstan
Скорая помощь,Hospital,,,,45.016292,78.390253,Kazakhstan
Скорая помощь,Hospital,,,,52.553329,62.495897,Kazakhstan
Скорая помощь,Hospital,,,"2 З.Абдрахманов улица, Туркестан",43.307322,68.262383,Kazakhstan
Смотровая поликлиника,Hospital,,,,50.382331,80.239741,Kazakhstan
Станция скорой медицинской помощи,Hospital,,,62 Жеңіс көшесі,53.221779,63.636327,Kazakhstan
Станция скорой помощи,Hospital,,,9 микрорайон,53.18505,63.605178,Kazakhstan
Станция скорой помощи,Hospital,103,,98 Ульянов көшесі,54.861956,69.134636,Kazakhstan
Стационар,Hospital,,,"47А улица Абая, Караменды",51.658926,64.215725,Kazakhstan
Степногорская многопрофильная городская больница,Hospital,+7 71645 62373,,,52.342693,71.868584,Kazakhstan
Степногорская региональная психиатрическая больница,Hospital,,,"8 Парковая улица, 021501",52.341934,71.872049,Kazakhstan
Степногорский межрайонный противотуберкулезный диспансер,Hospital,,,"22 микрорайон Больничный комплекс, 021501",52.341255,71.866682,Kazakhstan
Стома,Hospital,,,,49.787122,73.159215,Kazakhstan
Стоматолог,Hospital,,,,49.976707,73.216103,Kazakhstan
Стоматолог,Hospital,,,,49.970854,73.218419,Kazakhstan
Стоматологическая поликлиника Коктем,Hospital,,,87 Тәуелсіздік көшесі,53.216468,63.631797,Kazakhstan
Стоматология Dental,Hospital,,,,53.182976,63.592189,Kazakhstan
Судмедэкспертиза,Hospital,,,,49.809922,73.062968,Kazakhstan
Сункар медцент,Hospital,,,"37 Пушкина, Тараз, KZ",42.905288,71.385302,Kazakhstan
