Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Carecross Health,Hospital,+27 860 103 491,,"230 Brooks Street, pretoria, 0181",-25.760126,28.241606,South Africa
Carletonville Hospital,Hospital,+27 18 788 1700,,"CARLETONVILLE HOSPITAL Corner Salcon & Anaan Road, Carletonville, 2500",-26.346922,27.394029,South Africa
Carstenhof Clinic,Hospital,,,,-26.029407,28.139385,South Africa
Cathcart Provincial Hospital,Hospital,+27 45 843 1029,,"cathcart,eastern cape",-32.298598,27.136192,South Africa
Catherine Booth Hospital,Hospital,+27 35 474 8407,,"KwaKhoza Reserve, Amatikulu, 3801",-28.997825,31.475739,South Africa
Cathkin Park Local Authority Clinic,Hospital,,,,-29.028571,29.436285,South Africa
Cecilia Makiwane Hospital,Hospital,+27437082324,,"4 Billie Road, Mdantsane, 5206",-32.927763,27.743725,South Africa
Centurion Day Hospital,Hospital,+27 12 663 2010,info@centuriondayhospital.co.za,"192A Ben Schoeman Highway, Pretoria, 0157",-25.832984,28.184643,South Africa
Centurion hospice,Hospital,+27 12 664 6175,,"North Street, Pretoria, 0572",-25.827585,28.19436,South Africa
Ceres Hospital,Hospital,,,"Ceres, Witzenberg, Boland",-33.36305,19.30035,South Africa
Ceza Provincial Hospital,Hospital,+27 35 832 5000,londiwe.dlamini2@kznhealth.gov.za,"Echibini Road, Echibini Area, Ceza, 3866",-27.996578,31.375768,South Africa
Changes Addiction Rehab,Hospital,,,"216 Weltevreden Road Northcliff, Randburg, 2115",-26.136745,27.96352,South Africa
Charles James Hospital,Hospital,+27 31 905 4222; +27 31 905 4223; +27 31 905 4224,,"6 Sompukane Road, Ezimbokodweni",-30.006665,30.902631,South Africa
Charles Johnson Memorial Hospital,Hospital,+27 34 271 6400,sthabiso.ngwenya@kznhealth.gov.za,"Lot 92 Hlubi Street, Nquthu",-28.211045,30.673679,South Africa
Chief Albert Luthuli Memorial Clinic,Hospital,,,"565 3rd Avenue, Wesselsbron, 9680",-27.835977,26.366632,South Africa
Chief Albert Luthuli Memorial Clinic,Hospital,,,"565 3rd Avenue and vorster ave, Wesselsbron,welkom, 9680",-27.836068,26.366739,South Africa
Chris Hani Baragwanath Hospital,Hospital,+27 119330967,,"26 Chris Hani road, Johannesburg, 1864",-26.262331,27.938887,South Africa
Christ the King Hospital,Hospital,+27 39 834 7500,stanley.chiya2@kznhealth.gov.za,"Peter Hauff Drive, Ixopo, Kwazulu Natal, 3276",-30.162331,30.077724,South Africa
Christiana Hospital,Hospital,+27 53 441 2238; +27 53 441 2239,,"Pretorius Street, Christiana, North West Province, 2680",-27.908103,25.175526,South Africa
Church of Scotland Hospital,Hospital,+27 33 493 1000,mahlang.nhlankanipho@kznhealth.gov.za,"Main Dundee Road, Tugela Ferry",-28.746606,30.450668,South Africa
Cintocare,Hospital,,,"Frikkie de Beer Street, Pretoria, 0801",-25.784691,28.280713,South Africa
Citrusdal Hospital,Hospital,+27 22 921 2153; +27 22 921 2154; +27 22 921 2155,,"Vrede Street, Citrusdal",-32.598587,19.016924,South Africa
City Hospital,Hospital,+27 31 314 3000,shalan@jmh.co.za,"52 Ismail C Meer Street,, Durban, 4001",-29.851616,31.014961,South Africa
Clairwood Hospital,Hospital,+27 31 451 5000,mbuso.khuboni@kznhealth.gov.za,"1 1 Higginson Highway, Mobeni",-29.937402,30.954716,South Africa
Clanwilliam Hospital,Hospital,+27 27 482 2166 x07,,"Ou Kaapse Road, Clanwilliam, 8135",-32.184029,18.890622,South Africa
Claremont Hospital,Hospital,,,,-33.98661,18.466544,South Africa
Clinic,Hospital,,,,-24.834425,31.146188,South Africa
Clinic,Hospital,,,,-23.667618,27.745954,South Africa
Clinic,Hospital,,,,-28.484291,28.826502,South Africa
Clinic,Hospital,,,,-22.977305,30.445829,South Africa
Clinic 73,Hospital,,,,-25.996749,28.037844,South Africa
Clinic Botshelong Empilweni Private Hospital,Hospital,,,,-26.344533,28.218024,South Africa
Clinic Vaalbank,Hospital,,,"vaalbank,Mpumalanga",-25.147545,28.849684,South Africa
Clinix Botshelong - Empilweni Private Hospital,Hospital,+27 118616200,,"9 Sam Sekoati Avenue, Vosloorus, 1475",-26.344494,28.218338,South Africa
Clinix Botshelong Empilweni Private Hospital,Hospital,,,,-26.344466,28.218016,South Africa
Cloete Joubert Hospital,Hospital,+27 45 971 0091;+27 45 971 0059,,"Ekhepini, 9786",-30.968254,27.586882,South Africa
Cofimvaba Provicial Hospital,Hospital,+27 47 874 8000,,"Mzansi Road, Cofimvaba,Eastern Cape",-32.012477,27.583509,South Africa
Connie Vorster Hospital,Hospital,,,"1 Hospital Road, Hartswater, 8570",-27.758014,24.812886,South Africa
Covid Testing,Hospital,,,,-33.901192,18.611561,South Africa
Crown Gardens Clinic,Hospital,,,,-26.248635,28.004248,South Africa
Cullinan hospital,Hospital,,,"100 Hospital Road, Tswane",-25.665336,28.515657,South Africa
Cure Day Clinics Erasmuskloof,Hospital,+27 12 003 2001,admissions@cdc-erasmuskloof.co.za,"506 Jochemus Street, Erasmuskloof, 0083",-25.81014,28.263882,South Africa
Cure Day Hospitals,Hospital,+27 10 597 1973,fourways@cure.co.za,,-26.018981,28.014249,South Africa
Cure Somerset West Day Hospital,Hospital,,,,-34.092252,18.816686,South Africa
D.P. Marais Hospital,Hospital,+27 21 713 7600,Sharon.Ehrenreich@westerncape.gov.za,"White Road, Cape Town, 7945",-34.062816,18.460835,South Africa
Darnall PHC,Hospital,,,,-29.273945,31.355396,South Africa
De Aar New Hospital,Hospital,+27 53 632 4013,,"Van der Merwe Street, De Aar, 7000",-30.666742,23.999769,South Africa
Dewagensdrift Clinic,Hospital,,,,-25.509374,28.534756,South Africa
Die Wilgers,Hospital,+27 12 807 8100,sorita.vantonder@lifehealthcare.co.za,"Denneboom Road, Wilgers Ext. 14, Pretoria, 0040",-25.768202,28.320219,South Africa
Dihlabeng Regional Hospital,Hospital,+27 58 303 5331,,"No 2 Eeufees Street, Bethlehem, 9700",-28.233994,28.320127,South Africa
Dilokong Hospital,Hospital,+27 13 214 7265,,"Cnr R37 & Modikwa Road, Gowe Village,Driekop",-24.61643,30.171669,South Africa
Discovery Community Health Centre,Hospital,,,,-26.165973,27.894651,South Africa
Discovery Community Health Centre,Hospital,,,,-26.165604,27.894857,South Africa
Doctor's Surgery,Hospital,,,,-25.876476,28.113577,South Africa
Don Mckenzie Hospital,Hospital,+27 31 777 1155,,"Zulu reserve road, Botha's Hill",-29.737517,30.739975,South Africa
Donald Gordon Medical Centre,Hospital,+27 11 356 6000,,"21 Eton Road, Parktown, 2193",-26.179116,28.034505,South Africa
Dora Nginza Hospital,Hospital,+27 41 406 4111,,"Spondo Street, iBhayi",-33.876771,25.559959,South Africa
Dordrecht Clinic,Hospital,+27 459431245;+27 835284246,,"1 Klip Sreet, Dordrecht, Chris Hani District Municipality",-31.377576,27.048084,South Africa
Dordrecht Hospital,Hospital,+27 45 943 1195,,"1 Grey Street, Dordrecht, 5435",-31.390698,27.04501,South Africa
Dr George Mukhari,Hospital,+27 12 529 3000,,"Sekwati Street, Ga-Rankuwa Unit 2, Gauteng",-25.617582,28.011796,South Africa
Dr Malizo Mpehle Memorial,Hospital,,,,-31.317419,28.77731,South Africa
Dr Malizo Mpehle Memorial,Hospital,+27 475426300;+27 824217422,malizompehle@lilithacollege.co.za,"R56 Main Road, Tsolo, Oliver Tambo District Municipality, 5170",-31.317939,28.778399,South Africa
Dr Minette,Hospital,,,,-25.826401,28.259606,South Africa
Dr Pixley Ka Isaka Seme Memorial Hospital,Hospital,,,"310 Bhejane Street, KwaMashu, Durban, 4360",-29.72821,30.990262,South Africa
Dr S.K. Matseke Memorial Hospital.,Hospital,+27 11 933 5000,,"cnr Immink drive & Chris Hani road, Johannesburg, 1862",-26.258151,27.936122,South Africa
Dr Yusuf Dadoo Hospital,Hospital,+27 119516000,,"cnr Hospital road & Memorial Avenua, Krugersdorp, 1739",-26.099475,27.783917,South Africa
Dr. Moremi Surgery,Hospital,+27 71 500 4561,info@drmoremi.o.za,"H23 Dr Moremi Street, Marble Hall, 0450",-25.033054,29.089774,South Africa
Drs Herbst and Mostert Incorporated,Hospital,+27 51 875 1041,,"6 James Scott Street, Thaba nchu, 9780",-29.215905,26.844852,South Africa
Drs Reid and de Lange Eye Clinic,Hospital,,,"Ravel Street, vanderbijlpark",-26.737577,27.821492,South Africa
Duff Scott Hospital,Hospital,,,,-26.863086,26.802629,South Africa
Duff Scott Hospital,Hospital,+27 18 484 8200,,,-26.863177,26.802032,South Africa
Dundee Hospital,Hospital,+27 34 212 1111,Sbonelo.Dube@kznhealth.gov.za,"121 McKenzie Street, Dundee,KwazuluNatal, 3000",-28.174167,30.228801,South Africa
Dunstan Farrell TB Hospital,Hospital,+27 39 699 1465,,,-30.535404,30.512617,South Africa
Dutywa Community Health Centre,Hospital,+27474892222,,,-32.108038,28.313466,South Africa
EASTBANK CLINIC,Hospital,,,"87 Impala Street, Alexandra, 2014",-26.1068,28.110919,South Africa
Ear Institute,Hospital,,,Cnr Glenwood Road & Alcade Road,-25.767042,28.27907,South Africa
East Griqualand & Usher Memorial Hospital,Hospital,+27 39 797 8100,jabulani.ngobese@kznhealth.gov.za,"Corner of The Avenue and Elliot Street, Kokstad, 4700",-30.546699,29.414634,South Africa
Eben Donges Provincial,Hospital,+27 23 348 1100,,"Murray Street, Worcester, Western Cape",-33.645286,19.457505,South Africa
Edenvale Hospital,Hospital,+27 11 321 6000,,"Modderfontein Road, Edenvale, 1610",-26.129386,28.12875,South Africa
Eerste River Hospital,Hospital,+27 21 902 8000,,"1 Humbolt Avenue, Perm Gardens, Eerste River, 7100",-33.998022,18.719219,South Africa
Ekhombe Hospital,Hospital,+27 35 834 8000,,"Kranskop Road, Qhudeni Area Nkandla Municipality Nkandla, 3855",-28.698535,31.123749,South Africa
Ekombe Hospital,Hospital,+27 35 834 8000,,"Kranskop Road, Nkandla, Kwazulu Natal, 3268",-28.64115,30.893256,South Africa
Ekuhlehleni Clinic,Hospital,+27 35 591 0627,,,-26.853975,32.042587,South Africa
Elizabeth Donkin Psychiatric Hospital,Hospital,+27 41 506 6100,,"1 La Roche Drive, Gqeberha,Florest Hill, 6001",-33.979655,25.626322,South Africa
Elizabeth Ross Hospital,Hospital,+27 58 718 4000,,"Makong Village, Phuthaditjhaba,",-28.587505,28.81724,South Africa
Elliot Hospital,Hospital,+27459311321,,"1 Maclear Road, Elliot, 5460",-31.336604,27.837705,South Africa
Elliot Provincial Hospital,Hospital,,,,-31.328452,27.855242,South Africa
Ellisras Hospital,Hospital,+27 14 762 0400,,"Cnr Ngoako Ramatlogi and Chris Hani Drive, Lephalale, Limpopo",-23.678033,27.700785,South Africa
Ellisras State Hospital,Hospital,,,,-23.67837,27.702502,South Africa
Els Medsorg,Hospital,+27 16 424 1582,,"65 Plot Strydom Road, Vereeniging, Gauteng",-26.631015,28.022987,South Africa
Elsies River Day Hospital,Hospital,+27 21 936 8885; +27 21 936 8886,,"10 29th Avenue, Elnor, Cape Town, 7490",-33.93169,18.577058,South Africa
Embhuleni District Hospital,Hospital,,,"Stand 40, Main Road, Elukwatini-B, Mpumalanga, 1192",-26.047351,30.817176,South Africa
Emmaus Hospital,Hospital,+27 36 488 1570,,"Cathedral Peak Road, Emmaus, Winterton",-28.852309,29.3816,South Africa
Empilisweni Hospital,Hospital,+27 51 611 0037; +27 51 611 0039,,"937 Main Stree, Sterkspruit, Eastern Cape, 9762",-30.533569,27.374571,South Africa
Empilweni Hospital,Hospital,,,"Mati Road, iBhayi",-33.908988,25.585756,South Africa
Ermelo Hospital,Hospital,+27 17 811 2031,,"1 Joubert Street, Ermelo, 2351",-26.521832,29.97643,South Africa
Ernest Oppenheimer Hospital,Hospital,+27 57 900 9111,,"1 Power Road, Welkom, 9459",-27.968153,26.776605,South Africa
Eshowe District Hospital,Hospital,+27 35 473 4500,,"Kangela Street, Eshowe, 3815",-28.890221,31.466219,South Africa
Estcourt Hospital,Hospital,+27 36 342 7000,zandile.gamade@kznhealth.gov.za,"Old Main Road, Estcourt, 3310",-29.018891,29.892388,South Africa
Eugene Marais Hospital,Hospital,+27 12 334 2777,,"696 5th ais, Avenue, Les Marais, Pretoria, 0084",-25.709566,28.193996,South Africa
Eugene Marais Oncology,Hospital,,,"342 Booysen Street, Pretoria, 0084",-25.710528,28.193203,South Africa
Evander Hospital,Hospital,+27 17 632 2212,,"Cnr Bologna & Lausanne Road, Evander, 2280",-26.466794,29.120262,South Africa
FH Odendaal Hospital,Hospital,+27 14 718 5300,,"463 Makaleng Street, Modimolle, Limpopo",-24.702221,28.421495,South Africa
FOSA TB Hospital,Hospital,+27 31 577 1215,,"60 Fosa Road, Newlands West, Kwazulu Natal, 4037",-29.786316,30.969081,South Africa
Faerie Glen Hospital,Hospital,+27 12 369 5600,Elsje.Barnard@lifehealthcare.co.za,"1 Cnr Atterbury Oberon Avenue, Faerie Glen,Pretoria, 0043",-25.783347,28.291208,South Africa
Faircape Hospital,Hospital,,,,-34.060621,18.453893,South Africa
False Bay Hospital,Hospital,+27 21 782 1121,,17th Avenue,-34.131167,18.414649,South Africa
Far East Rand Hospital,Hospital,+27 11 812 8300,,"Hospital Road, New State Areas, Springs, Johannesburg, 1559",-26.235722,28.405615,South Africa
Femina Hospital,Hospital,+27 12 304 1700,,"460 Belvedere Street, Pretoria, 0007",-25.740051,28.200192,South Africa
Fezi Ngubentombi District Hospital,Hospital,+27 16 970 9421,,"8 Langenhoven Street, Sasolburg, 1947",-26.800609,27.827046,South Africa
Finetown Clinic,Hospital,+27 11 855 5929,,"91 Simmonds Street, Finetown, 1828",-26.41251,27.861706,South Africa
First Aid Shed,Hospital,,,,-29.397872,30.048601,South Africa
First National Hospital,Hospital,,,,-29.126763,26.206644,South Africa
Flagstaff Community Health Centre,Hospital,,,,-31.07752,29.496883,South Africa
Florida Clinic,Hospital,,,"8 Madelein Street, Florida",-26.171526,27.912803,South Africa
Florida Medical & Dental Centre,Hospital,+27 11 674 3946,,"73 Goldman Street, Florida, 1709",-26.174199,27.919097,South Africa
Fochville Hospital,Hospital,+27 18 771 2021; +27 18 771 2022; +27 18 771 2023,,"10-12 3rd Street, Fochville,Gauteng, 2515",-26.481043,27.497411,South Africa
Fort Beaufort Provincial,Hospital,+27 46 645 1111,,"Bell Street, Fort Beaufort, Eastern Cape, 5700",-32.780797,26.634457,South Africa
Fort England Psychiatric Hospital,Hospital,+27 46 602 2300,,,-33.317385,26.545348,South Africa
Fort Napier Hospital,Hospital,+27 33 260 4300,spha.buthelezi@kznhealth.gov.za,"1 Devonshire Road, Pietermaritzburg, Kwazulu Natal, 3200",-29.612416,30.368428,South Africa
Frere Hospital,Hospital,+27 43 709 2111,,"Amalinda Main Road, East London Eastern Cape, 5201",-32.996015,27.891653,South Africa
Frere Provincial Hospital,Hospital,,,,-32.994425,27.891111,South Africa
Fritz Visser Hospital,Hospital,+27 49 843 1448,,"Pienaar Street, Noupoort, Northern Cape., 5950",-31.173658,24.957136,South Africa
Frontier Hospital,Hospital,+27 45 808 4200,,"Corner Kingsway & Livingstone Road, Queenstown, 5320",-31.887743,26.871964,South Africa
GJ Crookes Hospital,Hospital,+27 39 978 7000,maxwell.mbanjwa@kznhealth.gov.za,"Hospital road, Scottburgh, 4180",-30.289182,30.745067,South Africa
Galeshewe Day Hospital,Hospital,+27 53 802 2273,,"50 Royal Street, Galeshewe, Kimberley, 8345",-28.729046,24.745561,South Africa
Ganyesa District Hospital,Hospital,,,,-26.544949,24.138651,South Africa
Gelukspan Hospital,Hospital,,,,-26.198028,25.602881,South Africa
General De La Rey Memorial Hospital,Hospital,,,"19 Thabo Mbeki Drive, Lichtenburg, 2740",-26.148331,26.150352,South Africa
General Justice Gizenga Mpanza Regional Hospital (formerly Stanger Hospital),Hospital,+27 324376000,,"23A King Shaka Street, Durban, 4450",-29.335542,31.284481,South Africa
General Justice Gizenga Mpanza Regional Hospital (formerly Stanger Hospital),Hospital,+27 32 437 6000,pumla.mba@kznhealth.gov.za,"Corner of King Shaka and Patterson Street, Kwadukuza, Stanger, 4449",-29.335072,31.284318,South Africa
Genesis Care Centre,Hospital,+27 39 685 7010,info@genesishope.co.za,"17 Izotsha Road, Port Shepstone, Kwazulu-Natal",-30.755241,30.410549,South Africa
George Provincial Hospital,Hospital,+27 44 802 4528,,"Corner of Davidson and Langenhoven Road, Heatherlands, George",-33.953109,22.450659,South Africa
Glen Earle Clinic,Hospital,+27 31 577 7503,rosemarey.vanheerdan@durban.gov.za,"260 John Dory Drive, Newlands East, Durban, 4037",-29.780231,30.979167,South Africa
Glen Grey Provincial Hospital,Hospital,+27 47 878 0018,,"Indwe Street, Lady Frere",-31.720903,27.199523,South Africa
Glenmarks Hospital,Hospital,,,,-29.855166,30.989825,South Africa
Gordonia Hospital,Hospital,+27 54 338 6100,nmashego@ncpg.gov.za,"Schroeder Street, Upington, Northern Cape, 8801",-28.446797,21.264915,South Africa
Gqumeni Clinic,Hospital,+27 39 832 9902,gqumeni.clinic@kznhealth.gov.za,"Bulwer Rural District, Bulwer, Kwazulu-Natal",-29.893525,29.742008,South Africa
Greenacres Hospital,Hospital,+27 413907000,,"Cnr Cape & Rochelle Roads, Greenacres, Gqeberha, 6045",-33.952183,25.579741,South Africa
Grey Provincial Hospital,Hospital,+27 43 643 3300,,"58 Kings Road, Qonce, 5600",-32.878877,27.39537,South Africa
Greys Hospital,Hospital,+27 33 897 3000,,"201 Town Bush Road, Pietermaritzburg",-29.580887,30.362583,South Africa
Greytown Hospital,Hospital,+27 33 413 9400,,"Bell Street, Greytown",-29.066542,30.599936,South Africa
Groblersdal Hospital,Hospital,+27 13 262 3024,,"18 Voortrekker Street, Groblersdal, 0470",-25.176891,29.402684,South Africa
Groote Schuur Hospital,Hospital,+27 21 404 9111,Gsh.c&c@westerncape.gov.za,"Groote Schuur Hospital Main Road, Observatory,Cape Town, 7937",-33.94113,18.462584,South Africa
Groothoek Hospital,Hospital,,,,-24.311087,29.336438,South Africa
H.A. Grove Hospital,Hospital,+27 13 253 1184,,"Corner Duggan and Vermooten Street, Belfast, Mpumalanga, 1100",-25.696842,30.044906,South Africa
Ha Grove Hospital,Hospital,,,,-25.68529,30.039023,South Africa
Harry Gwala Regional Hospital,Hospital,+27 33 395 4911,,,-29.648524,30.332672,South Africa
Harry Surtie Hospital,Hospital,+27 54 332 9158,,"26 Upping Drive & Turner Street, Upington, 8801",-28.459939,21.233889,South Africa
Hayani Psychiatric Hospital,Hospital,,,,-22.93867,30.486971,South Africa
Health Worx Medical Centre Centurion Mall,Hospital,+27 126833000,,"Lenchen Avenue North, Centurion Mall, Centurion, 0157",-25.857312,28.188064,South Africa
Heart Hospital,Hospital,+27 12 440 0200,hospmngrheart@mediclinic.co.za,"551 Park Street, Arcadia, 0132, ZA",-25.749425,28.206987,South Africa
Heidelberg Hospital,Hospital,,,,-26.504311,28.351168,South Africa
Helderberg Clinic,Hospital,+27 21 841 1000,info@lifepathgroup.co.za,"2 Fijnbos Close, Cape Town, 7139, ZA",-34.112849,18.838024,South Africa
Helderberg Hospital,Hospital,+27 21 850 4700,,"c/o Lourensford and Hospital Roads, Somerset West, 7130",-34.075744,18.857239,South Africa
Helen Joseph Hospital,Hospital,+27 11 489 1011,,"1 Perth Road, Aucklandpark,Jhb, 2006",-26.185368,27.988819,South Africa
Helene Franz Hospital,Hospital,+27 15 505 0750,tlou.rpya@dhsd.limpopo.gov.za,"Bochum Road, Bochum, 0790",-23.284615,29.11224,South Africa
Hermanus Medical Centre,Hospital,+27 28 313 0168;+27 28 312 2339,,"Ravenscroft Street, Hermanus, 7200",-34.423934,19.227244,South Africa
Hermanus Provincial Hospital,Hospital,,,,-34.423084,19.228405,South Africa
Herolim Private Hospital,Hospital,,,"Callaway Street, Mthatha, 5100",-31.583572,28.797562,South Africa
Hewu Hospital,Hospital,+27 40 841 0133,,"Main Road, Whittlesea,Queenstown Eastern Cape, 1409",-32.169707,26.791998,South Africa
Hibiscus Private Hospital,Hospital,+27 31 492 8000,,"George Street, Port Shepstone",-30.741596,30.451351,South Africa
Highveld Mediclinic,Hospital,,,"46 Barney Molokwane Street, Trichardt, 2300",-26.4924,29.232011,South Africa
Hillcrest Hospital,Hospital,+27 31 765 1316,,"50 Hospital Road, Hillcrest, Kwazulu Natal, 3650",-29.789983,30.761051,South Africa
Hlabisa Hospital,Hospital,+27 35 838 8600,,"60 Saunders Street, Hlabisa, 3997",-28.144987,31.881241,South Africa
Hobeni Clinic,Hospital,,,,-32.174861,28.875778,South Africa
Hobeni Clinic,Hospital,+27 47 487 0166; +27 47 487 0167,,"Hobeni, Amathole District Municipality, Eastern Cape",-32.175097,28.875652,South Africa
Holy Cross Hospital,Hospital,+27 39 252 3000,info@holycrosshospital.co.za,"Umkhambathi Road, Flagstaff, 4810",-31.148529,29.675483,South Africa
Hondeklipbaai Kliniek - Medical Clinic,Hospital,+27 27 692 3081,,"Sunnyside Street, Hondeklip Bay, 8222",-30.319317,17.278013,South Africa
Hoogland Medi-clinic,Hospital,+27 58 307 2000,,"De Leeuw Street, Bethlehem, 9701",-28.228624,28.321763,South Africa
Hospitaal Swartland,Hospital,+27 22 487 9203,,"P G Nelson Street, Malmesbury,Swartland, 7299",-33.455228,18.72235,South Africa
Howick Clinic,Hospital,+27 33 239 9243,umngeni@telkomsa.net,"26A Morling Street, Howick, Kwazulu-Natal",-29.486926,30.231585,South Africa
Imbalenhle CHC,Hospital,+27 33 398 9100,,"Thwala Road,, Unit 3, Imbali, Pietermaritzburg, 3201, ZA",-29.656374,30.342106,South Africa
Impala Platinum Mines Hospital (Bafokeng Hospital),Hospital,+27 14 569 4700,,"Sun City Road, Rustenburg, 0299",-25.533677,27.201215,South Africa
Inkosi Albert Luthuli Central Hospital,Hospital,+27 31 240 1000,,"800 Bellair Road, Cato Manor, Durban, 4058",-29.873421,30.958003,South Africa
Intercare Medical & Dental Centre,Hospital,+27 21 943 3500,,"43 Old Oak Road, Tyger Valley, Bellville, 7530",-33.871963,18.636866,South Africa
Itshelejuba Hospital,Hospital,+27 34 413 4000,,"N2 north, about 30 km past Pongola, Kwazulu Natal, about 30 km past Pongola, Kwazulu Natal, 3170",-27.276897,31.346166,South Africa
Itsoseng Community Health Centre,Hospital,,,Itsoseng,-26.089944,25.869217,South Africa
Itumeleng,Hospital,,,,-25.896395,27.600914,South Africa
J B Marks Community Health Centre,Hospital,,,"3252 Phutadishaba Street, Ventersdorp, 2710",-26.323412,26.793206,South Africa
Jagersfontein Provincial Hospital,Hospital,,,"Weil Street, Jagersfontein, 9974",-29.760087,25.422672,South Africa
Jakaranda Hospital,Hospital,+27 12 421 6700,,"213 Middelberg Street, Muckleneuk Pretoria, 0132",-25.760094,28.211766,South Africa
James Calata Hospital,Hospital,+27 51 641 0911,,"30 Hills Street, James Calata",-31.123746,26.807532,South Africa
Job Shimankana Tabane Hospital,Hospital,+27 14 590 5100,bsekgele@nwpg.gov.za,"Cnr Bosch & Heystek Street, Rustenburg, 0299",-25.678313,27.246771,South Africa
Joe Morolong Memorial Hospital,Hospital,+27 53 928 9000;+27 53 928 9310,,"506 South Street, North West Department of Health, 8601",-26.97018,24.722402,South Africa
Joe Slovo Community Health Centre,Hospital,,,"Main Road, Garies, 8220",-30.569892,17.991778,South Africa
Johan Heyns Community Health Centre,Hospital,+27 16 950 6015,,"211 Pasteur Boulevard, Vanderbijlpark, 1900",-26.703504,27.834166,South Africa
Johannesburg Surgical Hospital,Hospital,,,Beyers Naudé Drive,-26.13863,27.976693,South Africa
Josie Pearson TB Hospital,Hospital,,,"Mission Road, Port Elizabeth (Gqeberha), 1820",-33.89244,25.469241,South Africa
Jubilee District Hospital,Hospital,+27 12 717 9300,,"92 Jubilee Road, Themba, 0407",-25.401223,28.263712,South Africa
Kalafong Provincial Tertiary Hospital,Hospital,+27 12 318 6814,,"10 Kalafong Road, Atteridgeville, Pretoria, 0125",-25.763352,28.090312,South Africa
Karl Bremer Hospital,Hospital,+27 21 918 1911,,"Mike Pienaar Boulevard, Bellville, 7530",-33.892074,18.608027,South Africa
Kayamandi Clinic,Hospital,+27 21 889 5061,,"56 56 Bassi Street, Kayamandi, Stellenbosch",-33.919247,18.846348,South Africa
Kgapane Hospital,Hospital,+27 15 328 3510; +27 15 328 3511,,"Gakgapane Location Modgadji Road, Duiwelskloof, Modjadjiskloof, Limpopo, 0838",-23.649046,30.217031,South Africa
Kharrya Frail Care Centre,Hospital,,,,-25.677778,29.994059,South Africa
Khayelitsha Hospital,Hospital,+27 21 360 4200,,"C/o Steve Biko and Walter Sisulu Drives, Khayelitsha, Cape Town, 7784",-34.050897,18.674575,South Africa
Khensani Hospital,Hospital,,,,-23.316969,30.709498,South Africa
Khotsong TB Hospital,Hospital,,,,-30.331609,28.807152,South Africa
Kimberley Hospital,Hospital,,,,-28.746677,24.771565,South Africa
King Dinuzulu Hospital,Hospital,+2731 242 6000,,"Corner of Dr R D Naidoo drive and Viola Road, Sydenham Durban",-29.821519,30.988446,South Africa
King Edward VIII Hospital,Hospital,+27 31 360 3111,,"Cnr Sydney & Rick Turner Road, Congella, 4013",-29.881474,30.989561,South Africa
King Edward VIII Hospital - Casualty,Hospital,+27 31 360 3111,nontobeko.ndlela@kznhealth.gov.za,"5 Rick Turner Road, Berea,kzn",-29.880724,30.991522,South Africa
Kingsbury Hospital,Hospital,+27 21 670 4000,carmen.loots@lifehealthcare.co.za,"Wilderness Road, Claremont,Cape Town, 7700",-33.986466,18.468261,South Africa
Kingsway Hospital,Hospital,+27 31 904 7000,,"607 Andrew Zondo Road, Amanzimtoti Durban, 4126",-30.032306,30.904616,South Africa
Kleinzee Hospital,Hospital,+27 27 807 3759,,"Hospital Road, Kleinsee",-29.676984,17.065601,South Africa
Klerksdorp-Tshepong Hospital,Hospital,+27 18 406 4600,,"John Orr Street, Neserhof, Klerkdorp, 2571",-26.877768,26.66261,South Africa
Klerksdorp-Tshepong Hospital,Hospital,,,,-26.877816,26.662459,South Africa
Knysna Provincial Hospital,Hospital,+27 44 302 8400,,"Knysna, 6571",-34.036848,23.058464,South Africa
Knysna Provincial Hospital,Hospital,,,,-34.036656,23.058301,South Africa
Kokstad Private Hospital,Hospital,,,,-30.552382,29.424328,South Africa
Komani Psychiatric Hospital,Hospital,,,"1833 Louis Botha Street, Komani, 5320",-31.924479,26.909893,South Africa
Koster Hospital,Hospital,+27 14 543 8500,,"1 Noord Straat, Koster, 8348",-25.855802,26.894561,South Africa
Kuruman Provincial Hospital,Hospital,,,"Main Street, Kuruman, 8460",-27.459732,23.442443,South Africa
KwaDukuza Private Hospital,Hospital,,,,-29.347242,31.275529,South Africa
KwaMagwaza Hospital,Hospital,+27 35 450 8200,,"KwaMagwaza Road, Melmoth, 3835",-28.630382,31.340774,South Africa
KwaZulu-Natal Children’s Hospital,Hospital,+27 31 812 1400,,"10 Prince Street, Durban, 4001",-29.864394,31.042423,South Africa
LOMO CLINIC,Hospital,+27 35 879 9014,,,-28.21669,31.634528,South Africa
Lady Grey Hospital,Hospital,+27 51 603 0093,,"14 Bekker Street, Lady Grey, Eastern Cape, 9755",-30.71266,27.211745,South Africa
Ladysmith Hospital,Hospital,+27 36 637 2111,,"Malcom Road,, Ladysmith, 3370",-28.557503,29.764799,South Africa
Laingsburg Hospital,Hospital,+27 23 551 1237;+27 23 551 1390,,"Voortrekker Road (N1), Laingsburg, Western Cape, 6900",-33.194295,20.850647,South Africa
Laudium Community Health Centre,Hospital,,,Pretoria,-25.783791,28.087174,South Africa
